課程名稱,上課地點,開放報名,開課日期,性質
光療指甲暨SPA美體精油香氛技藝班 第01期,宜蘭縣,2021/11/29,2022/05/17,職前
外送暨宅配美食料理技巧創業培訓班 第01期,宜蘭縣,2021/11/29,2022/05/05,職前
節能空調及水電家電裝配維修班 第01期,宜蘭縣,2021/11/29,2022/03/22,職前
營建土木景觀設計技能班第01期,宜蘭縣冬山鄉冬山路３段466號1樓,2021/11/28,2021/12/28,在職
中餐烹調實作班第02期,宜蘭縣宜蘭市環河路111號4樓,2021/11/28,2021/12/28,在職
新潮吧檯手搖茶飲班第01期,宜蘭縣宜蘭市環河路111號4樓,2021/11/27,2021/12/27,在職
移動式起重機操作訓練班,宜蘭縣羅東鎮中山路2段123號,2021/11/27,2021/12/27,在職
園藝植栽與綠漾植物創作設計班第02期,宜蘭縣五結鄉五結路二段370號,2021/11/27,2021/12/27,在職
租賃住宅管理人員訓練班第03期,宜蘭縣宜蘭市宜蘭市宜興路三段67號二樓,2021/11/27,2021/12/27,在職
居家水電維護技能班第01期,宜蘭縣冬山鄉冬山路３段466號1樓,2021/11/25,2021/12/25,在職
實體與遠距資訊人員技能培訓班 第01期,宜蘭縣,2021/11/23,2022/04/19,職前
美甲沙龍素材造型應用進階班,宜蘭縣宜蘭市中山路２段68巷12弄2號,2021/11/22,2021/12/22,在職
不動產營業員訓練班B班第07期,宜蘭縣宜蘭市宜蘭市宜興路三段67號二樓,2021/11/21,2021/12/21,在職
不動產經紀人訓練班B班第02期,宜蘭縣宜蘭市宜蘭市宜興路三段67號二樓,2021/11/18,2021/12/18,在職
中餐素食料理班第02期,宜蘭縣五結鄉中正路２段7巷11號,2021/11/17,2021/12/17,在職
化妝保養品調製運用班第01期,宜蘭縣宜蘭市女中路三段62號七樓,2021/11/15,2021/12/15,在職
不動產營業員訓練班A班第07期,宜蘭縣宜蘭市宜蘭市宜興路三段67號二樓,2021/11/14,2021/12/14,在職
固定式起重機操作訓練班,宜蘭縣羅東鎮中山路2段123號,2021/11/14,2021/12/14,在職
家常宴客料理B班第01期,宜蘭縣宜蘭市環河路111號3樓,2021/11/13,2021/12/13,在職
手工皂暨保養品調製班第02期,宜蘭縣宜蘭市環河路111號4樓,2021/11/12,2021/12/12,在職
造園景觀維護 第01期,宜蘭縣,2021/11/12,2022/03/18,職前
手工烘焙餅乾班第02期,宜蘭縣宜蘭市環河路111號3樓,2021/11/11,2021/12/11,在職
手作麵包實作班第02期,宜蘭縣宜蘭市環河路111號3樓,2021/11/10,2021/12/10,在職
家常宴客料理A班第01期,宜蘭縣宜蘭市環河路111號3樓,2021/11/09,2021/12/09,在職
倉儲物流人員訓練班,宜蘭縣羅東鎮中山路２段１２３號,2021/11/07,2021/12/07,在職
Photoshop影像美編應用班第02期,宜蘭縣五結鄉五結路2段370號,2021/11/06,2021/12/06,在職
果凍烘焙藝術製作班第02期,宜蘭縣宜蘭市環河路111號3樓,2021/11/05,2021/12/05,在職
不動產經紀人訓練班A班第02期,宜蘭縣宜蘭市宜蘭市宜興路三段67號二樓,2021/11/04,2021/12/04,在職
美睫嫁接造型設計實務班,宜蘭縣宜蘭市中山路２段68巷12弄2號,2021/10/29,2021/11/28,在職
西餐輕食料理班第02期,宜蘭縣五結鄉中正路２段7巷11號,2021/10/28,2021/11/27,在職
黃金藝術編織班第01期,宜蘭縣宜蘭市環河路111號4樓,2021/10/28,2021/11/27,在職
擬手沖咖啡機行銷暨咖啡烘焙實務班 第01期,宜蘭縣,2021/10/27,2021/11/15,職前
用戶用電設備裝置(宜蘭)第01期,宜蘭縣,2021/10/20,2022/01/10,在職
Scratch程式控制班第01期,宜蘭縣宜蘭市女中路三段62號7樓,2021/10/19,2021/11/25,在職
室內裝修設計 第01期,宜蘭縣,2021/10/05,2022/02/10,職前
皮革商品創作班第02期,宜蘭縣宜蘭市陽明二路130號8樓之1,2021/09/17,2021/11/28,在職
宜蘭縣照顧服務員專班宜蘭班 第03期,宜蘭縣,2021/09/08,2021/10/04,職前
宜蘭縣照顧服務員專班五結班 第01期,宜蘭縣,2021/08/09,2021/09/01,職前
宜蘭縣照顧服務員專班員山班 第01期,宜蘭縣,2021/08/09,2021/09/27,職前
水電(宜蘭) 第02期,宜蘭縣,2021/07/23,2021/10/12,職前
英式下午茶點心暨簡餐料理培訓班 第01期,宜蘭縣,2021/07/09,2021/10/25,職前
傳統工藝嵌入智慧晶片創新應用班 第01期,宜蘭縣,2021/07/07,2021/09/14,職前
時尚甲睫髦人才培訓班 第01期,宜蘭縣,2021/07/06,2021/12/23,職前
商業視覺影音設計行銷班 第01期,宜蘭縣,2021/07/06,2021/11/18,職前
商品設計電商行銷班 第01期,宜蘭縣,2021/07/06,2021/10/14,職前
機械自動控制與組件設計班 第01期,宜蘭縣,2021/07/06,2021/09/27,職前
多媒體視覺設計應用班 第01期,宜蘭縣,2021/07/06,2021/08/19,職前
創意異國料理培訓班 第01期,宜蘭縣,2021/07/05,2021/08/25,職前
寵愛用品設計與安寧照護培訓班 第01期,宜蘭縣,2021/07/05,2021/08/24,職前
整體美容造型設計班 第01期,宜蘭縣,2021/07/05,2021/09/15,職前
烘焙證照輔導暨創業實務班 第01期,宜蘭縣,2021/07/05,2021/08/02,職前
宜蘭縣照顧服務員專班宜蘭班(在職假日班) 第2期,宜蘭縣,2021/06/21,2021/08/27,職前
造園景觀規劃設計(產訓班)(宜蘭) 第01期,宜蘭縣,2021/06/09,2021/10/08,職前
造園景觀-住宅開放空間景觀設計施作(假日班)(宜蘭)第02期,宜蘭縣,2021/06/05,2021/10/17,在職
專業美容美體師實務班 第01期,宜蘭縣,2021/06/03,2021/08/04,職前
室內配線(假日班)(宜蘭)第01期,宜蘭縣,2021/06/01,2021/09/05,在職
智慧無人機專業飛手養成班(宜蘭2),宜蘭縣宜蘭市260民權路一段67號,2021/05/29,2021/06/30,青年
宜蘭縣托育人員 第01期,宜蘭縣,2021/05/18,2021/07/10,職前
智慧無人機專業飛手養成班(宜蘭),宜蘭縣宜蘭市260民權路一段67號,2021/04/30,2021/09/29,青年
中餐廚師料理技能培訓班(職能認證) 第01期,宜蘭縣,2021/04/16,2021/08/20,職前
室內裝修設計實務(宜蘭) 第02期,宜蘭縣,2021/03/29,2021/09/13,職前
室內配線(宜蘭)第01期,宜蘭縣,2021/03/18,2021/08/30,在職
造園景觀園藝栽培與施作(產訓班)(宜蘭) 第01期,宜蘭縣,2021/03/17,2021/09/03,職前
木工裝潢暨手作傢俱實務班 第01期,宜蘭縣,2021/02/04,2021/08/20,職前
部落輕旅導覽暨文創小物行銷班 第01期,宜蘭縣,2021/02/04,2021/09/16,職前
民宿文創經營管理暨在地小農創意調飲班 第01期,宜蘭縣,2021/02/03,2021/08/18,職前
烘焙證照輔導暨創業實務班 第01期,宜蘭縣,2021/01/29,2021/09/01,職前
節能水電及家電維修班 第01期,宜蘭縣,2021/01/29,2021/08/23,職前
母嬰月子照護培訓班 第01期,宜蘭縣,2021/01/29,2021/08/10,職前
造園景觀-住宅開放空間景觀設計施作(假日班)(宜蘭)第01期,宜蘭縣,2020/12/14,2021/03/14,在職
蘭陽智慧觀光科技化旅遊培訓班 第01期,宜蘭縣,2020/11/23,2021/07/30,職前
溫馨空間設計暨冷氣清洗訓練班 第01期,宜蘭縣,2020/11/16,2021/07/28,職前
友善耕作農創暨休閒農業人才培訓班 第01期,宜蘭縣,2020/11/05,2021/03/29,職前
職場遠距辦公暨雲端資訊人才培訓班 第01期,宜蘭縣,2020/11/04,2021/06/29,職前
直播影音商業行銷暨社群經營人才培訓班 第01期,宜蘭縣,2020/11/03,2021/04/12,職前
用戶用電設備裝置(宜蘭)第01期,宜蘭縣,2020/10/30,2021/01/04,在職
蘭陽在地小吃暨百元快炒培訓班 第01期,宜蘭縣,2020/10/29,2021/07/28,職前
創意月子餐養生調理膳食培訓班 第01期,宜蘭縣,2020/10/29,2021/03/05,職前
下午茶創意甜點烘焙技藝培訓班 第01期,宜蘭縣,2020/10/27,2021/07/09,職前
全端工程師就業養成班,宜蘭縣礁溪鄉林美村林尾路160號 佛光大學雲會樓U214、U426教室及宜蘭市中山路三段257號蘭陽別院501教室,2020/10/08,2020/10/26,青年
時尚流行女裝暨證照輔導創業班 第01期,宜蘭縣,2020/09/14,2020/11/23,職前
綠的收納空間設計實務班 第01期,宜蘭縣,2020/09/01,2020/11/18,職前
宜蘭縣照顧服務員專班宜蘭班 第03期,宜蘭縣,2020/09/01,2020/10/12,職前
數位行銷整合應用班 第01期,宜蘭縣,2020/09/01,2020/12/02,職前
特色月子餐養生食補培訓班 第01期,宜蘭縣,2020/08/14,2020/11/17,職前
精品咖啡新文化實務班 第01期,宜蘭縣,2020/08/06,2020/09/07,職前
客製設計藝相布質品裁縫技能創作班 第01期,宜蘭縣,2020/08/03,2020/10/12,職前
水電(宜蘭) 第02期,宜蘭縣,2020/07/02,2020/09/30,職前
宜蘭縣照顧服務員專班羅東班(原住民專班) 第01期,宜蘭縣,2020/07/01,2020/08/14,職前
宜蘭縣照顧服務員專班宜蘭班 第2期,宜蘭縣,2020/07/01,2020/09/09,職前
綠色輕旅行導覽人員班 第01期,宜蘭縣,2020/06/23,2020/08/21,職前
商品設計網路銷售班 第01期,宜蘭縣,2020/06/22,2020/10/15,職前
宜蘭縣照顧服務員專班礁溪班 第01期,宜蘭縣,2020/06/22,2020/08/03,職前
室內設計繪圖與模型實作班 第01期,宜蘭縣,2020/06/18,2020/09/03,職前
小河文化暨濕地生態導覽班 第01期,宜蘭縣,2020/06/17,2020/09/09,職前
創客商品拍攝行銷應用班 第01期,宜蘭縣,2020/06/17,2020/09/02,職前
蘭陽山林秘境慢遊觀光大使培訓班 第01期,宜蘭縣,2020/06/16,2020/08/31,職前
宜蘭縣照顧服務員專班五結班 第01期,宜蘭縣,2020/06/16,2020/07/15,職前
影音行銷直播暨網路社群培訓班 第01期,宜蘭縣,2020/06/15,2020/09/16,職前
企業e化整合應用班 第01期,宜蘭縣,2020/06/15,2020/07/31,職前
智慧型手機維修暨包膜技術培訓班 第01期,宜蘭縣,2020/06/12,2020/11/12,職前
小資暖心烘焙技能培訓班 第01期,宜蘭縣,2020/06/11,2020/07/29,職前
商務文書與電腦數位網路行銷班 第01期,宜蘭縣,2020/06/10,2020/10/20,職前
創意新娘造型設計班 第01期,宜蘭縣,2020/06/10,2020/08/13,職前
生態農創從業人員班 第01期,宜蘭縣,2020/06/10,2020/09/24,職前
職場資訊軟體暨遠距應用培訓班 第01期,宜蘭縣,2020/06/09,2020/10/05,職前
百元平價快剪暨美髮編髮沙龍培訓班 第01期,宜蘭縣,2020/06/08,2020/09/10,職前
精緻和風旨味季節料理培訓班 第01期,宜蘭縣,2020/06/03,2020/09/01,職前
宜蘭縣照顧服務員專班蘇澳班 第01期,宜蘭縣,2020/06/01,2020/08/03,職前
宜蘭縣照顧服務員專班羅東班 第02期,宜蘭縣,2020/06/01,2020/07/10,職前
室內配線(假日班)(宜蘭)第01期,宜蘭縣,2020/05/04,2020/07/05,在職
造園景觀維護(產訓班)(宜蘭) 第02期,宜蘭縣,2020/04/25,2020/08/21,職前
造園景觀施作(產訓班)(宜蘭) 第01期,宜蘭縣,2020/04/17,2020/07/16,職前
室內配線(宜蘭)第01期,宜蘭縣,2020/04/13,2020/06/15,在職
造園景觀-住宅開放空間景觀設計施作(假日班)(宜蘭)第01期,宜蘭縣,2020/04/12,2020/07/12,在職
美容服務業複合店人員培訓班 第01期,宜蘭縣,2020/03/04,2020/07/06,職前
宜蘭縣托育人員 第01期,宜蘭縣,2020/02/26,2020/04/11,職前
宜蘭縣照顧服務員專班宜蘭班 第01期,宜蘭縣,2020/02/10,2020/03/02,職前
流行設計速剪創業班 第01期,宜蘭縣,2020/01/30,2020/07/15,職前
原鄉特色產品手機行銷班 第01期,宜蘭縣,2020/01/30,2020/05/27,職前
中餐料理技能證照輔導班 第01期,宜蘭縣,2020/01/21,2020/08/28,職前
行政人員電腦技能暨網路行銷班 第01期,宜蘭縣,2020/01/15,2020/06/30,職前
蘭陽觀光旅遊從業人員養成班 第01期,宜蘭縣,2020/01/15,2020/06/24,職前
部落心旅行露營場規劃人才培訓班 第01期,宜蘭縣,2020/01/15,2020/05/19,職前
網路社群經營暨影音直播行銷班 第01期,宜蘭縣,2020/01/15,2020/04/13,職前
木工手創客製化商品製作與設計培訓班 第01期,宜蘭縣,2020/01/15,2020/03/30,職前
休閒農業與景觀盆栽實作班 第01期,宜蘭縣,2020/01/15,2020/03/16,職前
專業月子餐與養生膳食調理培訓班 第01期,宜蘭縣,2020/01/15,2020/03/11,職前
商品設計網拍行銷班 第01期,宜蘭縣,2020/01/15,2020/06/18,職前
生態輕旅觀光人員班 第01期,宜蘭縣,2020/01/15,2020/05/28,職前
室內設計繪圖與模型製作班 第01期,宜蘭縣,2020/01/15,2020/04/23,職前
友善農作從業人員班 第01期,宜蘭縣,2020/01/15,2020/04/10,職前
企業資訊暨多媒體實務班 第01期,宜蘭縣,2020/01/15,2020/03/18,職前
文創市集藝品設計班 第01期,宜蘭縣,2020/01/15,2020/03/05,職前
行動餐車創業班 第01期,宜蘭縣,2020/01/14,2020/06/29,職前
創意中式料理暨蘭陽小吃培訓班 第01期,宜蘭縣,2020/01/14,2020/06/09,職前
烘焙證照輔導班 第01期,宜蘭縣,2020/01/14,2020/06/10,職前
時尚魔髮師暨靚妍美睫訓練班 第01期,宜蘭縣,2020/01/14,2020/04/24,職前
宅配美食創業培訓班 第01期,宜蘭縣,2020/01/14,2020/04/20,職前
美工設計與Office商務應用班 第01期,宜蘭縣,2020/01/14,2020/05/11,職前
魔法彩繪烘焙實務班 第01期,宜蘭縣,2020/01/13,2020/05/06,職前
樂活自然農實務應用班 第01期,宜蘭縣,2020/01/13,2020/04/08,職前
靚綠居家裝修實務班 第01期,宜蘭縣,2020/01/10,2020/04/15,職前
彩繪傢飾商品行銷班 第01期,宜蘭縣,2020/01/10,2020/04/09,職前
文創商品設計暨網路開店行銷班 第01期,宜蘭縣,2020/01/09,2020/05/25,職前
傳統纏花創新工藝商品實作訓練班 第01期,宜蘭縣,2020/01/09,2020/03/30,職前
棚架暨畦壟有機蔬果園藝培訓班 第01期,宜蘭縣,2020/01/08,2020/06/02,職前
四季和風料理專業培訓班 第01期,宜蘭縣,2020/01/06,2020/04/08,職前
穿街走巷蘭陽慢遊觀光大使培訓班 第01期,宜蘭縣,2020/01/06,2020/03/17,職前
新娘整體造型班 第01期,宜蘭縣,2019/12/31,2020/03/04,職前
平價百元快剪美髮編髮沙龍培訓班 第01期,宜蘭縣,2019/12/27,2020/03/23,職前
用戶用電設備裝置(宜蘭)第01期,宜蘭縣,2019/12/09,2020/02/10,在職
水電(宜蘭) 第01期,宜蘭縣,2019/11/15,2020/02/20,職前
造園景觀園藝栽培(產訓班)(宜蘭) 第01期,宜蘭縣,2019/11/05,2020/02/03,職前
松滿緣事業集團經營人才培訓班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,宜蘭縣,2019/10/15,2019/10/24,職前
創意烘焙與人氣甜點班 第01期,宜蘭縣,2019/10/09,2019/10/30,職前
宜蘭縣照顧服務員專班(宜蘭班) 第02期,宜蘭縣,2019/08/26,2019/10/04,職前
美麗經濟美甲美睫實務班 第01期,宜蘭縣,2019/08/19,2019/10/14,職前
友善農作加值班 第01期,宜蘭縣,2019/08/14,2019/10/17,職前
城市農夫與觀光休閒導覽培訓班 第01期,宜蘭縣,2019/08/13,2019/10/16,職前
傳統纏花新文創商品實作培訓班 第01期,宜蘭縣,2019/08/12,2019/11/29,職前
彩妝造型設計人員班 第01期,宜蘭縣,2019/08/08,2019/10/31,職前
室內設計繪圖與3D模型製作班 第01期,宜蘭縣,2019/08/08,2019/09/26,職前
魔髮美睫暨時尚造型訓練班 第01期,宜蘭縣,2019/08/07,2019/11/05,職前
智慧型手機維修暨包膜實作培訓班 第01期,宜蘭縣,2019/08/06,2019/10/30,職前
平價百元快剪編髮美髮培訓班 第01期,宜蘭縣,2019/08/06,2019/10/08,職前
文創彩繪商品行銷班 第01期,宜蘭縣,2019/08/06,2019/10/07,職前
商品設計數位行銷班 第01期,宜蘭縣,2019/08/06,2019/11/12,職前
企業數位化應用班 第01期,宜蘭縣,2019/08/06,2019/08/29,職前
企業資訊軟體暨數位行銷實務班 第01期,宜蘭縣,2019/08/05,2019/10/02,職前
職場資訊軟體暨網路技能實務培訓班 第01期,宜蘭縣,2019/08/02,2019/11/13,職前
文創商品網路商店行銷實務班 第01期,宜蘭縣,2019/08/02,2019/09/17,職前
布藝商品開發製作與針車技術實務班 第01期,宜蘭縣,2019/07/29,2019/10/09,職前
月子餐與養生食補培訓班 第01期,宜蘭縣,2019/07/09,2019/11/29,職前
中餐料理技能證照輔導班2 第01期,宜蘭縣,2019/07/09,2019/08/27,職前
夜市小吃創業料理培訓班 第01期,宜蘭縣,2019/07/08,2019/09/02,職前
水電(宜蘭) 第02期,宜蘭縣,2019/06/20,2019/09/16,職前
不動產經紀人員致富培訓班(職能課程) 第01期,宜蘭縣,2019/06/12,2019/08/06,職前
宜蘭縣照顧服務員專班員山班 第02期,宜蘭縣,2019/06/01,2019/08/06,職前
室內配線（假日班）(宜蘭)第01期,宜蘭縣,2019/05/11,2019/07/07,在職
休閒農場經營實務(產訓班)(宜蘭) 第01期,宜蘭縣,2019/05/10,2019/08/06,職前
宜蘭縣托育人員 第01期,宜蘭縣,2019/05/10,2019/07/07,職前
宜蘭縣照顧服務員專班五結班 第01期,宜蘭縣,2019/04/29,2019/06/17,職前
造園景觀施作(產訓班)(宜蘭) 第01期,宜蘭縣,2019/04/19,2019/07/16,職前
室內配線(宜蘭)第01期,宜蘭縣,2019/04/15,2019/06/24,在職
寵物美容照顧應用班 第01期,宜蘭縣,2019/04/03,2019/09/02,職前
手工藝品製作培訓班 第01期,宜蘭縣,2019/04/01,2019/07/15,職前
美容暨美甲證照輔導班 第01期,宜蘭縣,2019/04/01,2019/07/08,職前
宜蘭縣照顧服務員專班蘇澳班 第01期,宜蘭縣,2019/04/01,2019/05/06,職前
中餐料理技能證照輔導班 第01期,宜蘭縣,2019/03/27,2019/04/29,職前
文創市集商品製作班 第01期,宜蘭縣,2019/03/25,2019/06/28,職前
日式料理培訓班 第01期,宜蘭縣,2019/03/25,2019/08/01,職前
烘焙麵包證照輔導班 第01期,宜蘭縣,2019/03/25,2019/06/12,職前
部落風情暨休閒農業人才培訓班 第01期,宜蘭縣,2019/03/22,2019/05/20,職前
傳統纏花工藝暨手作禮實作訓練班 第01期,宜蘭縣,2019/03/21,2019/05/14,職前
泰雅原民高經濟作物種植實務訓練班 第01期,宜蘭縣,2019/03/20,2019/06/24,職前
農村小農從業人員班 第01期,宜蘭縣,2019/03/20,2019/05/30,職前
棚架有機蔬果暨水生植物園藝培訓班 第01期,宜蘭縣,2019/03/19,2019/06/13,職前
商業設計養成班 第01期,宜蘭縣,2019/03/15,2019/06/17,職前
綠活觀光創生從業人員班 第01期,宜蘭縣,2019/03/13,2019/06/13,職前
企業數位技能暨多媒體應用班 第01期,宜蘭縣,2019/03/13,2019/04/30,職前
室內設計繪圖應用班 第01期,宜蘭縣,2019/03/13,2019/04/11,職前
企業辦公室軟體暨網路行銷人才培訓班 第01期,宜蘭縣,2019/03/12,2019/06/03,職前
就業所需辦公室軟體資訊技能培訓班 第01期,宜蘭縣,2019/03/11,2019/05/28,職前
蘭陽文創旅遊暨觀光大使培訓班 第01期,宜蘭縣,2019/03/11,2019/07/11,職前
精緻彩繪商品行銷班 第01期,宜蘭縣,2019/03/06,2019/04/11,職前
商品設計社群行銷班 第01期,宜蘭縣,2019/03/06,2019/03/28,職前
手機平版包膜技能與開店培訓班 第01期,宜蘭縣,2019/03/05,2019/04/09,職前
時尚新娘造型設計班 第01期,宜蘭縣,2019/03/05,2019/04/17,職前
創意時尚美睫暨彩妝美髮整體造型培訓班 第01期,宜蘭縣,2019/03/05,2019/05/15,職前
百元快剪編髮美髮技能培訓班 第01期,宜蘭縣,2019/03/04,2019/04/23,職前
宜蘭縣照顧服務員專班(宜蘭班) 第01期,宜蘭縣,2019/03/01,2019/04/11,職前
中西式新創米點麵食料理訓練班 第01期,宜蘭縣,2019/02/22,2019/04/02,職前
時令創意中餐料理培訓班 第01期,宜蘭縣,2019/02/21,2019/03/27,職前
108年度羅東聖母醫院照顧服務員專班訓練羅東班 第02期,宜蘭縣,2019/02/01,2019/07/22,職前
108年度羅東聖母醫院照顧服務員專班訓練羅東班 第01期,宜蘭縣,2019/02/01,2019/05/20,職前
儲備幹部訓練班(訓用合一)(推動事業單位辦理職前培訓計畫) 第01期,宜蘭縣,2019/01/31,2019/02/14,職前
造園景觀維護(產訓班) (宜蘭) 第01期,宜蘭縣,2019/01/12,2019/04/16,職前
水電(宜蘭) 第01期,宜蘭縣,2018/12/19,2019/03/18,職前
屋內線路裝修(宜蘭)第01期,宜蘭縣,2018/12/08,2019/02/18,在職
造園景觀園藝栽培(產訓班)(宜蘭) 第01期,宜蘭縣,2018/11/09,2019/02/13,職前
